word,type_word,level,uk_mp3,uk_ogg,us_mp3,us_ogg
elephant,noun,a1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/e/ele/eleph/elephant__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron_ogg/e/ele/eleph/elephant__gb_1.ogg,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/e/ele/eleph/elephant__us_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/e/ele/eleph/elephant__us_1.ogg
elevate,verb,c1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/e/ele/eleva/elevate__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron_ogg/e/ele/eleva/elevate__gb_1.ogg,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/e/ele/eleva/elevate__us_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/e/ele/eleva/elevate__us_1.ogg
eleven,number,a1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/e/ele/eleve/eleven__gb_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron_ogg/e/ele/eleve/eleven__gb_2.ogg,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/e/ele/eleve/eleven__us_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/e/ele/eleve/eleven__us_1.ogg
eligible,adjective,c1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/e/eli/eligi/eligible__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron_ogg/e/eli/eligi/eligible__gb_1.ogg,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/e/eli/eligi/eligible__us_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/e/eli/eligi/eligible__us_1.ogg
eliminate,verb,b2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/e/eli/elimi/eliminate__gb_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron_ogg/e/eli/elimi/eliminate__gb_2.ogg,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/e/eli/elimi/eliminate__us_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/e/eli/elimi/eliminate__us_1.ogg
elite,noun,c1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/e/eli/elite/elite__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron_ogg/e/eli/elite/elite__gb_1.ogg,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/e/eli/elite/elite__us_1_rr.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/e/eli/elite/elite__us_1_rr.ogg
else,adverb,a1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/e/els/else_/else__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron_ogg/e/els/else_/else__gb_1.ogg,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/e/els/else_/else__us_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/e/els/else_/else__us_1.ogg
elsewhere,adverb,b2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/e/els/elsew/elsewhere__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron_ogg/e/els/elsew/elsewhere__gb_1.ogg,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/e/els/elsew/elsewhere__us_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/e/els/elsew/elsewhere__us_1.ogg
email,noun,a1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/e/ema/email/email__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron_ogg/e/ema/email/email__gb_1.ogg,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/e/ema/email/email__us_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/e/ema/email/email__us_2.ogg
email,verb,a1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/e/ema/email/email__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron_ogg/e/ema/email/email__gb_1.ogg,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/e/ema/email/email__us_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/e/ema/email/email__us_2.ogg
embark,verb,c1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/e/emb/embar/embark__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron_ogg/e/emb/embar/embark__gb_1.ogg,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/e/emb/embar/embark__us_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/e/emb/embar/embark__us_1.ogg
embarrassed,adjective,b1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/e/emb/embar/embarrassed__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron_ogg/e/emb/embar/embarrassed__gb_1.ogg,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/e/emb/embar/embarrassed__us_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/e/emb/embar/embarrassed__us_1.ogg
embarrassing,adjective,b1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/e/emb/embar/embarrassing__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron_ogg/e/emb/embar/embarrassing__gb_1.ogg,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/e/emb/embar/embarrassing__us_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/e/emb/embar/embarrassing__us_1.ogg
embarrassment,noun,c1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/e/emb/embar/embarrassment__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron_ogg/e/emb/embar/embarrassment__gb_1.ogg,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/e/emb/embar/embarrassment__us_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/e/emb/embar/embarrassment__us_1.ogg
embassy,noun,c1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/e/emb/embas/embassy__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron_ogg/e/emb/embas/embassy__gb_1.ogg,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/e/emb/embas/embassy__us_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/e/emb/embas/embassy__us_1.ogg
embed,verb,c1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/e/emb/embed/embed__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron_ogg/e/emb/embed/embed__gb_1.ogg,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/e/emb/embed/embed__us_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/e/emb/embed/embed__us_1.ogg
embody,verb,c1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/e/emb/embod/embody__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron_ogg/e/emb/embod/embody__gb_1.ogg,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/e/emb/embod/embody__us_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/e/emb/embod/embody__us_1.ogg
embrace,verb,b2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/e/emb/embra/embrace__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron_ogg/e/emb/embra/embrace__gb_1.ogg,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/e/emb/embra/embrace__us_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/e/emb/embra/embrace__us_1.ogg
emerge,verb,b2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/e/eme/emerg/emerge__gb_4.mp3,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron_ogg/e/eme/emerg/emerge__gb_4.ogg,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/e/eme/emerg/emerge__us_4.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/e/eme/emerg/emerge__us_4.ogg
emergence,noun,c1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/e/eme/emerg/emergence__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron_ogg/e/eme/emerg/emergence__gb_1.ogg,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/e/eme/emerg/emergence__us_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/e/eme/emerg/emergence__us_2.ogg
emergency,noun,b1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/e/eme/emerg/emergency__gb_5.mp3,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron_ogg/e/eme/emerg/emergency__gb_5.ogg,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/e/eme/emerg/emergency__us_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/e/eme/emerg/emergency__us_2.ogg
emission,noun,b2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/e/emi/emiss/emission__gb_5.mp3,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron_ogg/e/emi/emiss/emission__gb_5.ogg,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/e/emi/emiss/emission__us_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/e/emi/emiss/emission__us_1.ogg
emotion,noun,b1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/e/emo/emoti/emotion__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron_ogg/e/emo/emoti/emotion__gb_1.ogg,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/e/emo/emoti/emotion__us_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/e/emo/emoti/emotion__us_1.ogg
emotional,adjective,b2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/e/emo/emoti/emotional__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron_ogg/e/emo/emoti/emotional__gb_1.ogg,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/e/emo/emoti/emotional__us_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/e/emo/emoti/emotional__us_1.ogg
emotionally,adverb,b2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/e/emo/emoti/emotionally__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron_ogg/e/emo/emoti/emotionally__gb_1.ogg,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/e/emo/emoti/emotionally__us_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/e/emo/emoti/emotionally__us_1.ogg
emphasis,noun,b2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/e/emp/empha/emphasis__gb_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron_ogg/e/emp/empha/emphasis__gb_2.ogg,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/e/emp/empha/emphasis__us_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/e/emp/empha/emphasis__us_1.ogg
emphasize,verb,b2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/e/emp/empha/emphasize__gb_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron_ogg/e/emp/empha/emphasize__gb_2.ogg,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/e/emp/empha/emphasize__us_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/e/emp/empha/emphasize__us_1.ogg
empire,noun,b2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/e/emp/empir/empire__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron_ogg/e/emp/empir/empire__gb_1.ogg,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/e/emp/empir/empire__us_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/e/emp/empir/empire__us_1.ogg
empirical,adjective,c1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/e/emp/empir/empirical__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron_ogg/e/emp/empir/empirical__gb_1.ogg,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/e/emp/empir/empirical__us_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/e/emp/empir/empirical__us_1.ogg
employ,verb,a2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/e/emp/emplo/employ__gb_3.mp3,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron_ogg/e/emp/emplo/employ__gb_3.ogg,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/e/emp/emplo/employ__us_4.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/e/emp/emplo/employ__us_4.ogg
employee,noun,a2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/e/emp/emplo/employee__gb_5.mp3,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron_ogg/e/emp/emplo/employee__gb_5.ogg,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/e/emp/emplo/employee__us_1_rr.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/e/emp/emplo/employee__us_1_rr.ogg
employer,noun,a2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/e/emp/emplo/employer__gb_3.mp3,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron_ogg/e/emp/emplo/employer__gb_3.ogg,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/e/emp/emplo/employer__us_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/e/emp/emplo/employer__us_1.ogg
employment,noun,b1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/e/emp/emplo/employment__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron_ogg/e/emp/emplo/employment__gb_1.ogg,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/e/emp/emplo/employment__us_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/e/emp/emplo/employment__us_1.ogg
empower,verb,c1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/e/emp/empow/empower__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron_ogg/e/emp/empow/empower__gb_1.ogg,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/e/emp/empow/empower__us_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/e/emp/empow/empower__us_1.ogg
empty,adjective,a2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/e/emp/empty/empty__gb_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron_ogg/e/emp/empty/empty__gb_2.ogg,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/e/emp/empty/empty__us_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/e/emp/empty/empty__us_2.ogg
empty,verb,b1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/e/emp/empty/empty__gb_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron_ogg/e/emp/empty/empty__gb_2.ogg,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/e/emp/empty/empty__us_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/e/emp/empty/empty__us_2.ogg
enable,verb,b2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/e/ena/enabl/enable__gb_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron_ogg/e/ena/enabl/enable__gb_2.ogg,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/e/ena/enabl/enable__us_3.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/e/ena/enabl/enable__us_3.ogg
enact,verb,c1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/e/ena/enact/enact__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron_ogg/e/ena/enact/enact__gb_1.ogg,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/e/ena/enact/enact__us_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/e/ena/enact/enact__us_1.ogg
encompass,verb,c1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/e/enc/encom/encompass__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron_ogg/e/enc/encom/encompass__gb_1.ogg,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/e/enc/encom/encompass__us_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/e/enc/encom/encompass__us_1.ogg
encounter,noun,b2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/e/enc/encou/encounter__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron_ogg/e/enc/encou/encounter__gb_1.ogg,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/e/enc/encou/encounter__us_5.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/e/enc/encou/encounter__us_5.ogg
encounter,verb,b2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/e/enc/encou/encounter__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron_ogg/e/enc/encou/encounter__gb_1.ogg,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/e/enc/encou/encounter__us_5.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/e/enc/encou/encounter__us_5.ogg
encourage,verb,b1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/e/enc/encou/encourage__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron_ogg/e/enc/encou/encourage__gb_1.ogg,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/e/enc/encou/encourage__us_4.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/e/enc/encou/encourage__us_4.ogg
encouragement,noun,c1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/e/enc/encou/encouragement__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron_ogg/e/enc/encou/encouragement__gb_1.ogg,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/e/enc/encou/encouragement__us_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/e/enc/encou/encouragement__us_1.ogg
encouraging,adjective,c1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/e/enc/encou/encouraging__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron_ogg/e/enc/encou/encouraging__gb_1.ogg,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/e/enc/encou/encouraging__us_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/e/enc/encou/encouraging__us_1.ogg
end,noun,a1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/e/end/end__/end__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron_ogg/e/end/end__/end__gb_1.ogg,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/e/end/end__/end__us_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/e/end/end__/end__us_1.ogg
end,verb,a1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/e/end/end__/end__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron_ogg/e/end/end__/end__gb_1.ogg,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/e/end/end__/end__us_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/e/end/end__/end__us_1.ogg
endeavour,noun,c1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/e/end/endea/endeavour__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron_ogg/e/end/endea/endeavour__gb_1.ogg,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/e/end/endea/endeavour__us_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/e/end/endea/endeavour__us_1.ogg
